locationforecast	88,123,88
273.741	3190	2011-01-01T00:00:00Z	2011-01-01T01:00:00Z	2011-01-01T01:00:00Z	air temperature	height above ground	0	0
990.574	3190	2011-01-01T00:00:00Z	2011-01-01T01:00:00Z	2011-01-01T01:00:00Z	air pressure at sea level	height above ground	0	0
4.369	3190	2011-01-01T00:00:00Z	2011-01-01T01:00:00Z	2011-01-01T01:00:00Z	wind speed	height above ground	0	0
321.941	3190	2011-01-01T00:00:00Z	2011-01-01T01:00:00Z	2011-01-01T01:00:00Z	wind from direction	height above ground	0	0
7.088	3190	2011-01-01T00:00:00Z	2011-01-01T01:00:00Z	2011-01-01T01:00:00Z	cloud area fraction	height above ground	0	0
78.014	3190	2011-01-01T00:00:00Z	2011-01-01T01:00:00Z	2011-01-01T01:00:00Z	relative humidity	height above ground	0	0
275.136	3190	2011-01-01T00:00:00Z	2011-01-01T02:00:00Z	2011-01-01T02:00:00Z	air temperature	height above ground	0	0
991.95	3190	2011-01-01T00:00:00Z	2011-01-01T02:00:00Z	2011-01-01T02:00:00Z	air pressure at sea level	height above ground	0	0
7.487	3190	2011-01-01T00:00:00Z	2011-01-01T02:00:00Z	2011-01-01T02:00:00Z	wind speed	height above ground	0	0
